tiempo_total_min,minutos_retraso,dist_asignacion_km,dist_entrega_km,tiempo_espera_rest_min,cumple_sla,franja_horaria,es_hora_pico,valor_pedido_soles
10.7,0.0,1.199,0.556,10.1,1,noche,0,30.03
18.4,0.0,0.953,2.247,10.9,1,noche,0,54.96
12.1,0.0,1.308,2.553,4.8,1,tarde,0,25.2
30.0,0.0,3.708,1.217,11.9,1,tarde,1,70.43
9.7,0.0,1.562,0.596,5.8,1,mañana,0,31.97
9.4,0.0,0.834,0.794,4.1,1,tarde,0,75.35
20.9,0.0,0.543,1.686,14.8,1,tarde,0,62.35
21.6,0.0,0.961,2.245,11.9,1,noche,0,37.78
15.3,0.0,0.96,1.742,13.2,1,tarde,0,78.38
10.3,0.0,1.357,0.252,7.3,1,mañana,0,24.64
11.5,0.0,0.635,2.336,4.9,1,tarde,0,56.69
15.7,0.0,1.457,2.586,8.8,1,tarde,0,71.71
16.0,0.0,0.233,2.05,12.3,1,tarde,0,88.2
10.8,0.0,1.272,1.973,3.0,1,noche,0,30.12
26.8,0.0,3.11,0.815,11.0,1,tarde,1,20.64
13.4,0.0,0.194,1.058,12.0,1,noche,0,15.41
6.3,0.0,1.509,0.713,2.1,1,mañana,0,81.41
10.2,0.0,1.278,2.347,0.4,1,noche,0,84.63
11.9,0.0,1.239,1.608,6.5,1,mañana,0,50.37
12.6,0.0,0.969,1.591,10.8,1,mañana,0,41.96
18.0,0.0,0.906,2.301,9.1,1,tarde,0,58.99
9.0,0.0,0.715,1.75,4.5,1,mañana,0,56.23
10.4,0.0,1.563,1.44,5.5,1,mañana,0,58.98
12.4,0.0,1.075,2.417,10.1,1,noche,0,51.27
14.2,0.0,1.696,2.59,7.2,1,mañana,0,55.28
23.6,0.0,0.632,3.119,12.7,1,mañana,0,79.17
12.2,0.0,1.365,1.487,8.0,1,noche,0,84.9
6.2,0.0,1.924,1.408,0.0,1,noche,0,20.49
20.4,0.0,2.677,1.277,5.4,1,tarde,1,45.89
13.9,0.0,1.053,2.236,7.5,1,noche,0,32.4
5.7,0.0,1.136,1.007,2.2,1,noche,0,82.19
9.8,0.0,1.024,0.72,5.6,1,mañana,0,42.49
18.1,0.0,1.387,1.889,8.7,1,mañana,0,60.42
15.0,0.0,1.89,1.928,10.4,1,tarde,0,94.63
15.0,0.0,0.656,2.638,6.8,1,noche,0,19.18
21.1,0.0,1.939,1.301,10.9,1,noche,0,47.57
12.9,0.0,1.696,2.334,4.0,1,noche,0,66.89
20.6,0.0,1.311,2.505,10.4,1,mañana,0,63.81
11.0,0.0,1.254,1.842,7.3,1,noche,0,48.45
12.9,0.0,1.385,2.484,3.1,1,noche,0,62.62
10.8,0.0,0.663,1.024,11.2,1,noche,0,46.68
11.0,0.0,0.716,1.707,6.0,1,noche,0,36.55
33.0,3.0,2.356,2.789,19.6,0,tarde,1,92.05
34.7,4.7,1.293,2.764,21.3,0,tarde,1,54.46
28.8,0.0,3.816,2.191,8.7,1,noche,1,51.69
30.1,0.1,0.646,2.026,21.8,0,noche,1,52.98
29.1,0.0,1.945,1.071,16.6,1,noche,1,58.76
30.6,0.6,0.615,1.172,23.6,0,noche,1,29.55
13.1,0.0,0.588,1.555,8.9,1,noche,0,40.37
9.6,0.0,1.007,3.294,3.1,1,tarde,0,91.99
19.1,0.0,0.736,2.308,11.3,1,noche,0,23.17
11.1,0.0,0.209,1.141,8.2,1,noche,0,82.17
5.0,0.0,1.451,2.095,0.0,1,mañana,0,55.78
20.1,0.0,1.196,2.705,13.6,1,mañana,0,32.37
30.2,0.2,2.047,1.804,18.9,0,tarde,1,87.5
13.1,0.0,1.303,1.458,7.6,1,tarde,0,66.41
11.0,0.0,1.42,1.893,7.4,1,tarde,0,27.41
17.5,0.0,1.69,2.325,7.0,1,mañana,0,65.75
13.2,0.0,0.712,2.685,5.5,1,mañana,0,41.72
23.2,0.0,0.964,2.081,17.5,1,mañana,0,49.57
18.7,0.0,1.316,1.557,15.3,1,mañana,0,22.3
9.6,0.0,0.371,0.466,7.1,1,mañana,0,63.22
16.0,0.0,1.587,3.314,6.1,1,noche,0,92.47
14.8,0.0,1.184,1.853,7.4,1,noche,0,30.48
39.3,9.3,1.422,1.618,25.8,0,noche,1,42.44
25.3,0.0,1.679,2.93,8.8,1,noche,1,88.3
5.7,0.0,1.596,2.181,0.3,1,tarde,0,64.99
13.9,0.0,1.003,1.226,9.9,1,mañana,0,94.6
13.9,0.0,1.983,2.203,4.9,1,mañana,0,87.31
21.2,0.0,0.767,2.073,12.0,1,mañana,0,52.21
20.5,0.0,1.494,2.33,10.4,1,mañana,0,87.41
17.5,0.0,1.115,2.253,11.7,1,mañana,0,27.83
8.3,0.0,1.23,0.322,7.9,1,mañana,0,61.31
16.9,0.0,0.793,1.541,13.5,1,mañana,0,81.56
33.6,3.6,1.995,2.417,18.6,0,tarde,1,44.12
20.6,0.0,2.436,1.351,12.2,1,tarde,1,58.87
17.8,0.0,0.887,2.39,9.8,1,mañana,0,17.47
28.7,0.0,2.707,1.431,14.7,1,noche,1,58.96
22.2,0.0,1.702,2.157,9.9,1,noche,1,21.75
27.5,0.0,0.581,2.717,13.4,1,noche,1,82.59
17.3,0.0,0.668,2.629,10.5,1,mañana,0,43.92
12.7,0.0,1.353,1.894,7.5,1,mañana,0,37.17
35.2,5.2,2.898,2.485,18.0,0,noche,1,62.08
23.5,0.0,2.014,2.298,7.8,1,noche,1,20.65
31.3,1.3,2.574,1.038,19.6,0,noche,1,46.35
18.5,0.0,1.769,0.494,11.6,1,noche,1,46.94
21.7,0.0,1.357,2.428,13.2,1,noche,0,26.49
10.7,0.0,1.478,0.116,8.5,1,noche,0,71.9
10.1,0.0,0.946,1.929,4.0,1,noche,0,65.34
5.0,0.0,1.518,0.683,0.0,1,mañana,0,26.77
10.9,0.0,1.47,0.961,6.8,1,mañana,0,45.79
16.7,0.0,1.613,2.497,10.0,1,noche,0,23.53
21.2,0.0,2.807,1.176,8.4,1,noche,1,24.35
17.8,0.0,0.389,3.23,11.4,1,noche,0,22.26
23.0,0.0,1.218,3.209,15.1,1,tarde,0,44.44
36.0,6.0,2.388,1.898,22.8,0,noche,1,89.75
17.1,0.0,1.544,1.398,8.9,1,noche,0,60.79
16.2,0.0,2.282,2.137,5.6,1,tarde,1,66.08
10.6,0.0,1.191,2.167,4.5,1,mañana,0,16.03
12.6,0.0,0.338,2.379,7.6,1,noche,0,15.63
26.6,0.0,1.564,2.392,15.2,1,tarde,1,76.08
14.8,0.0,1.649,1.651,10.9,1,mañana,0,23.15
16.3,0.0,1.195,3.006,9.2,1,mañana,0,51.11
30.5,0.5,0.559,1.814,21.9,0,noche,1,46.22
14.6,0.0,1.576,1.041,8.2,1,noche,0,28.11
17.2,0.0,0.351,2.737,13.2,1,mañana,0,51.07
17.1,0.0,1.455,1.052,12.1,1,noche,0,32.54
27.7,0.0,1.182,1.532,19.8,1,noche,1,47.17
28.7,0.0,2.339,2.728,12.4,1,noche,1,70.87
20.1,0.0,0.423,2.502,15.1,1,noche,0,18.98
6.0,0.0,1.372,1.03,2.6,1,noche,0,31.65
40.4,10.4,3.274,2.926,20.0,0,tarde,1,71.9
26.6,0.0,2.614,2.092,7.0,1,noche,1,33.76
22.8,0.0,1.669,2.282,9.8,1,tarde,1,60.36
27.9,0.0,2.96,1.522,11.4,1,tarde,1,51.83
14.4,0.0,1.701,2.438,5.0,1,noche,0,72.1
19.6,0.0,1.081,2.485,13.1,1,mañana,0,80.35
10.8,0.0,0.426,0.986,8.4,1,mañana,0,38.72
11.3,0.0,1.065,1.06,9.0,1,mañana,0,88.74
20.4,0.0,2.044,3.135,6.1,1,mañana,0,86.45
9.8,0.0,1.366,1.661,5.7,1,mañana,0,23.96
15.3,0.0,1.364,3.03,8.3,1,mañana,0,91.18
19.1,0.0,1.363,1.937,15.9,1,noche,0,41.05
29.1,0.0,2.918,2.911,8.0,1,tarde,1,37.18
12.5,0.0,0.966,1.901,7.0,1,noche,0,84.11
15.9,0.0,1.421,1.537,9.9,1,mañana,0,65.48
35.2,5.2,1.776,2.182,19.1,0,tarde,1,42.69
23.2,0.0,2.502,0.248,14.9,1,tarde,1,76.08
19.0,0.0,3.38,1.126,5.7,1,tarde,1,66.52
14.4,0.0,0.929,0.795,8.7,1,mañana,0,59.98
19.4,0.0,1.115,2.606,12.0,1,mañana,0,43.27
13.7,0.0,1.436,1.602,6.1,1,noche,0,87.36
20.2,0.0,2.451,1.721,8.1,1,tarde,1,69.53
10.6,0.0,1.297,1.519,5.8,1,mañana,0,15.17
10.9,0.0,0.936,3.097,6.1,1,tarde,0,18.55
12.8,0.0,0.827,0.937,10.6,1,tarde,0,92.96
12.3,0.0,1.138,0.862,6.0,1,noche,0,75.18
18.3,0.0,1.493,2.451,8.9,1,noche,0,33.21
14.5,0.0,0.482,1.193,12.0,1,noche,0,59.59
30.4,0.4,2.289,1.856,13.1,0,tarde,1,81.1
14.4,0.0,0.722,2.2,6.9,1,noche,0,51.17
11.8,0.0,0.605,2.671,6.9,1,mañana,0,16.41
14.6,0.0,0.991,1.908,7.9,1,mañana,0,55.67
17.4,0.0,1.24,1.919,7.5,1,noche,0,49.54
12.7,0.0,0.77,0.813,8.7,1,mañana,0,87.6
6.5,0.0,1.577,1.682,0.0,1,tarde,0,51.91
18.4,0.0,1.103,1.138,9.9,1,noche,0,58.87
11.9,0.0,0.94,2.038,6.0,1,noche,0,48.12
17.2,0.0,0.069,1.609,12.5,1,mañana,0,59.15
9.7,0.0,1.256,1.047,3.4,1,mañana,0,41.12
18.0,0.0,1.587,2.165,11.0,1,mañana,0,86.72
17.6,0.0,0.173,2.627,10.9,1,tarde,0,67.26
16.4,0.0,0.846,1.531,10.6,1,tarde,0,56.73
27.3,0.0,1.259,2.082,17.4,1,noche,1,80.86
13.5,0.0,1.169,2.116,6.7,1,tarde,0,92.63
8.2,0.0,0.574,1.645,4.2,1,noche,0,84.59
25.1,0.0,3.879,1.137,9.6,1,noche,1,48.45
12.4,0.0,0.941,0.988,7.0,1,noche,0,31.63
15.0,0.0,1.243,2.799,6.8,1,noche,0,69.14
11.9,0.0,0.451,1.767,4.5,1,tarde,0,86.14
9.3,0.0,1.35,2.251,1.9,1,mañana,0,63.22
21.7,0.0,1.642,1.912,10.0,1,noche,1,31.1
15.7,0.0,1.223,1.011,11.2,1,noche,0,86.67
13.6,0.0,1.158,2.392,6.0,1,noche,0,29.2
11.9,0.0,1.387,2.251,3.9,1,mañana,0,62.74
16.3,0.0,0.944,2.079,12.3,1,noche,0,82.07
16.1,0.0,0.831,1.66,14.5,1,mañana,0,50.04
28.6,0.0,3.677,1.242,12.4,1,tarde,1,39.59
26.8,0.0,2.489,1.397,15.4,1,noche,1,58.02
15.2,0.0,0.963,2.004,9.1,1,noche,0,47.61
28.5,0.0,2.094,1.919,12.8,1,tarde,1,42.21
26.7,0.0,2.814,2.572,11.0,1,tarde,1,71.13
14.2,0.0,1.199,1.285,10.4,1,noche,0,72.95
31.4,1.4,3.429,2.231,10.8,0,noche,1,79.0
15.7,0.0,0.849,1.815,9.2,1,noche,0,57.88
14.4,0.0,1.429,2.224,10.5,1,tarde,0,60.4
13.5,0.0,0.782,2.151,7.5,1,tarde,0,63.3
15.2,0.0,1.444,0.845,10.0,1,mañana,0,18.16
19.8,0.0,0.944,2.397,10.3,1,noche,0,29.86
9.1,0.0,1.529,1.422,5.7,1,noche,0,49.74
18.2,0.0,0.839,3.007,11.9,1,tarde,0,20.95
21.1,0.0,2.508,1.913,6.6,1,tarde,1,42.35
21.3,0.0,1.139,2.481,13.6,1,tarde,0,53.58
18.0,0.0,0.185,2.122,10.2,1,tarde,0,84.63
15.1,0.0,0.297,1.777,10.1,1,tarde,0,87.02
13.7,0.0,0.925,1.522,6.4,1,noche,0,32.85
10.4,0.0,1.305,2.284,4.1,1,noche,0,89.17
12.1,0.0,1.129,3.156,4.2,1,noche,0,94.16
14.6,0.0,1.041,1.569,12.7,1,noche,0,69.57
31.2,1.2,2.309,2.098,15.0,0,noche,1,87.83
9.5,0.0,0.814,1.724,4.4,1,noche,0,40.56
19.6,0.0,1.325,3.014,12.2,1,noche,0,63.08
12.2,0.0,0.583,2.184,8.3,1,mañana,0,68.35
21.1,0.0,0.551,2.959,14.8,1,mañana,0,38.87
22.1,0.0,1.696,2.048,13.2,1,noche,0,19.14
14.6,0.0,1.436,2.245,7.1,1,mañana,0,84.99
14.0,0.0,0.601,0.868,12.2,1,noche,0,38.14
10.0,0.0,1.981,1.76,5.4,1,mañana,0,29.96
17.2,0.0,0.898,2.54,7.8,1,mañana,0,21.05
18.2,0.0,1.272,2.13,9.7,1,noche,0,86.89
19.2,0.0,1.531,1.812,13.5,1,noche,0,86.75
21.5,0.0,1.596,2.032,12.6,1,noche,0,62.97
17.4,0.0,1.781,1.484,7.3,1,noche,0,58.47
14.8,0.0,0.603,2.658,7.2,1,mañana,0,54.68
13.9,0.0,1.127,1.56,8.6,1,mañana,0,56.42
10.3,0.0,1.096,1.741,6.4,1,tarde,0,64.81
8.3,0.0,0.667,2.394,2.6,1,mañana,0,34.31
13.7,0.0,1.34,0.494,6.8,1,mañana,0,51.71
12.5,0.0,0.515,2.523,6.5,1,noche,0,83.12
15.6,0.0,1.726,2.821,8.3,1,noche,0,37.58
12.3,0.0,1.708,0.881,7.1,1,noche,0,72.4
9.0,0.0,0.998,2.098,3.7,1,noche,0,75.96
5.0,0.0,1.332,0.683,0.9,1,mañana,0,78.79
8.2,0.0,1.192,0.148,5.8,1,mañana,0,71.44
10.1,0.0,1.471,1.273,1.3,1,noche,0,66.71
38.9,8.9,2.673,2.742,18.5,0,noche,1,34.49
35.1,5.1,2.061,1.725,22.9,0,tarde,1,24.58
33.1,3.1,2.882,2.389,18.9,0,noche,1,38.94
14.6,0.0,1.832,3.001,5.9,1,mañana,0,68.63
15.2,0.0,0.957,2.083,11.4,1,mañana,0,20.14
13.1,0.0,0.669,1.924,7.5,1,mañana,0,47.08
13.5,0.0,0.565,2.511,9.0,1,noche,0,88.46
23.9,0.0,2.046,1.251,14.5,1,tarde,1,55.46
23.0,0.0,1.251,2.146,13.5,1,tarde,1,51.36
8.4,0.0,1.897,1.667,4.1,1,tarde,0,43.32
16.0,0.0,0.747,0.722,8.8,1,mañana,0,57.12
13.0,0.0,1.706,0.651,9.5,1,mañana,0,63.64
32.9,2.9,2.48,2.418,16.8,0,tarde,1,19.53
8.6,0.0,1.692,0.223,5.5,1,mañana,0,68.3
18.0,0.0,1.632,0.855,12.7,1,noche,0,64.97
14.8,0.0,1.294,1.63,9.4,1,noche,0,82.52
7.0,0.0,1.76,1.585,1.9,1,noche,0,55.35
15.0,0.0,1.387,2.912,7.5,1,mañana,0,30.5
12.0,0.0,0.908,2.423,9.9,1,noche,0,44.97
17.9,0.0,1.427,1.796,10.5,1,noche,0,53.88
5.0,0.0,0.52,1.678,0.0,1,mañana,0,70.05
35.6,5.6,2.776,2.699,13.7,0,noche,1,37.77
17.8,0.0,1.48,0.517,12.0,1,noche,0,55.99
15.5,0.0,1.542,1.652,12.2,1,mañana,0,62.76
15.9,0.0,1.443,2.211,7.9,1,mañana,0,74.08
10.1,0.0,0.645,1.885,7.5,1,noche,0,70.11
23.1,0.0,3.439,1.291,7.3,1,noche,1,19.89
14.6,0.0,1.643,1.931,8.8,1,mañana,0,48.21
13.7,0.0,1.042,2.019,7.5,1,tarde,0,88.64
15.0,0.0,0.719,1.937,7.3,1,noche,0,30.38
12.6,0.0,1.19,0.683,8.1,1,noche,0,26.84
11.0,0.0,1.231,1.906,5.5,1,mañana,0,92.92
25.4,0.0,2.709,1.154,13.6,1,noche,1,39.14
10.0,0.0,1.406,2.876,2.8,1,mañana,0,78.38
31.9,1.9,2.344,1.586,20.0,0,noche,1,83.28
35.3,5.3,0.19,2.525,26.6,0,noche,1,74.92
23.8,0.0,3.148,0.627,11.1,1,noche,1,47.62
18.8,0.0,0.676,2.502,10.3,1,mañana,0,19.41
17.5,0.0,0.861,1.391,11.3,1,mañana,0,43.41
18.7,0.0,1.534,0.995,13.0,1,noche,0,53.44
14.3,0.0,0.745,2.471,6.2,1,mañana,0,88.16
24.4,0.0,2.937,0.395,15.0,1,tarde,1,21.95
21.6,0.0,2.957,1.672,2.3,1,tarde,1,82.32
28.3,0.0,2.059,1.289,18.8,1,tarde,1,72.54
19.5,0.0,0.779,1.031,14.6,1,mañana,0,26.63
26.9,0.0,2.134,1.424,15.0,1,noche,1,41.86
27.4,0.0,3.487,1.194,13.1,1,noche,1,53.82
15.4,0.0,1.511,1.95,8.5,1,mañana,0,81.58
20.0,0.0,1.74,2.259,11.6,1,mañana,0,76.68
20.8,0.0,1.348,1.625,11.0,1,noche,0,69.28
39.6,9.6,0.915,2.796,26.3,0,noche,1,71.68
23.4,0.0,0.635,2.722,14.5,1,noche,0,64.99
19.9,0.0,1.473,2.324,13.2,1,mañana,0,38.38
19.6,0.0,0.892,2.311,12.4,1,noche,0,76.34
15.2,0.0,1.275,2.288,9.6,1,noche,0,46.74
12.6,0.0,0.626,0.544,11.6,1,noche,0,83.49
14.3,0.0,1.066,1.971,10.5,1,noche,0,23.98
8.8,0.0,1.409,0.211,8.2,1,noche,0,90.71
5.0,0.0,1.142,0.649,3.3,1,tarde,0,59.68
35.0,5.0,2.721,3.09,16.7,0,noche,1,39.41
34.6,4.6,1.403,2.261,16.9,0,noche,1,32.11
16.4,0.0,0.982,2.664,6.6,1,tarde,0,40.89
13.6,0.0,0.841,2.208,6.4,1,tarde,0,82.9
21.3,0.0,1.841,2.135,10.8,1,noche,0,15.69
6.9,0.0,0.279,1.058,5.6,1,tarde,0,54.53
30.9,0.9,2.838,0.882,12.4,0,noche,1,89.88
26.9,0.0,3.234,1.946,8.7,1,noche,1,38.08
8.0,0.0,1.238,1.097,4.0,1,mañana,0,33.81
11.6,0.0,1.425,2.424,1.3,1,mañana,0,46.89
9.2,0.0,0.932,2.084,6.5,1,mañana,0,42.32
9.5,0.0,1.538,2.059,4.1,1,noche,0,77.84
10.7,0.0,1.609,1.449,4.4,1,noche,0,52.51
11.9,0.0,1.424,2.224,4.7,1,noche,0,31.44
36.8,6.8,3.551,1.615,20.1,0,tarde,1,51.11
9.1,0.0,0.952,1.86,5.7,1,mañana,0,83.44
12.0,0.0,1.009,1.809,10.0,1,mañana,0,86.86
10.2,0.0,1.705,1.172,3.8,1,mañana,0,62.17
7.7,0.0,1.493,2.435,1.8,1,mañana,0,75.21
9.8,0.0,0.522,0.336,9.3,1,noche,0,17.31
6.7,0.0,1.118,2.346,3.3,1,noche,0,29.46
18.8,0.0,1.493,2.435,9.4,1,noche,0,34.39
8.7,0.0,1.29,1.533,7.8,1,noche,0,30.29
21.0,0.0,1.713,0.835,12.5,1,tarde,1,75.01
21.9,0.0,0.797,2.287,10.8,1,tarde,1,85.23
12.0,0.0,1.51,1.847,7.3,1,mañana,0,67.48
11.1,0.0,1.231,1.31,8.3,1,mañana,0,35.08
17.7,0.0,1.404,2.18,9.8,1,mañana,0,54.53
11.6,0.0,1.571,0.905,6.0,1,noche,0,67.14
36.8,6.8,3.405,2.602,17.2,0,noche,1,39.73
26.2,0.0,2.612,1.708,9.3,1,tarde,1,31.4
24.2,0.0,0.864,1.126,18.3,1,noche,1,57.89
17.5,0.0,1.452,1.929,8.7,1,mañana,0,25.75
18.3,0.0,0.71,2.966,12.1,1,noche,0,91.61
17.5,0.0,1.445,2.027,10.2,1,mañana,0,62.56
21.1,0.0,2.344,1.256,10.1,1,noche,1,87.37
11.4,0.0,1.462,1.348,8.1,1,noche,0,53.97
32.0,2.0,2.977,2.558,13.8,0,noche,1,57.65
15.4,0.0,0.228,1.178,9.3,1,noche,1,92.33
9.3,0.0,1.147,0.337,6.5,1,tarde,0,36.88
14.6,0.0,1.898,1.941,4.5,1,tarde,0,35.36
16.1,0.0,1.488,1.772,12.0,1,mañana,0,43.2
18.9,0.0,0.951,1.563,12.4,1,mañana,0,35.74
15.5,0.0,1.243,1.224,11.7,1,noche,0,21.46
22.1,0.0,1.963,0.612,14.7,1,noche,1,65.65
11.0,0.0,1.729,2.075,4.6,1,noche,0,36.78
15.4,0.0,1.216,2.019,9.4,1,noche,0,23.08
17.9,0.0,1.575,1.914,10.0,1,noche,0,32.92
19.2,0.0,1.154,2.294,13.1,1,noche,0,81.07
12.3,0.0,1.283,1.783,7.3,1,mañana,0,92.77
8.3,0.0,1.612,2.3,2.5,1,mañana,0,69.68
16.5,0.0,1.301,1.116,14.1,1,mañana,0,79.12
12.5,0.0,0.993,1.06,8.9,1,tarde,0,55.33
6.3,0.0,0.903,1.705,2.4,1,noche,0,37.68
9.5,0.0,1.15,1.29,3.3,1,noche,0,67.5
17.0,0.0,2.229,1.849,8.5,1,tarde,1,78.51
24.3,0.0,3.131,2.243,4.8,1,tarde,1,32.45
33.7,3.7,2.334,2.366,18.6,0,tarde,1,83.42
10.9,0.0,1.411,1.502,5.7,1,mañana,0,47.65
11.3,0.0,1.251,2.437,6.4,1,mañana,0,66.18
38.7,8.7,2.623,2.428,21.7,0,noche,1,88.19
31.7,1.7,0.914,1.968,22.0,0,noche,1,87.76
12.3,0.0,0.646,1.007,7.6,1,mañana,0,87.56
25.8,0.0,1.725,1.508,15.3,1,noche,1,45.92
10.8,0.0,1.902,3.114,3.4,1,mañana,0,91.02
12.5,0.0,1.232,1.675,7.8,1,mañana,0,88.01
14.8,0.0,1.066,0.265,10.3,1,mañana,0,28.17
11.6,0.0,0.85,1.621,8.0,1,noche,0,94.33
13.4,0.0,0.241,1.289,9.8,1,noche,0,42.69
24.8,0.0,0.558,2.459,15.8,1,tarde,1,74.87
27.3,0.0,2.544,1.068,16.5,1,tarde,1,29.47
26.6,0.0,1.553,2.917,13.9,1,tarde,1,93.16
26.6,0.0,2.224,1.582,12.5,1,noche,1,55.08
9.9,0.0,1.533,1.609,2.6,1,mañana,0,75.65
13.5,0.0,0.573,2.237,11.5,1,mañana,0,30.04
14.1,0.0,1.294,1.257,8.6,1,noche,0,37.46
35.6,5.6,2.849,2.179,18.8,0,noche,1,18.65
21.9,0.0,2.728,1.406,10.3,1,tarde,1,91.54
26.6,0.0,2.092,2.263,9.3,1,tarde,1,25.21
15.4,0.0,0.846,1.275,8.3,1,tarde,1,79.67
18.2,0.0,2.622,1.798,3.9,1,tarde,1,64.4
28.2,0.0,3.177,2.361,6.9,1,tarde,1,38.7
33.7,3.7,2.435,2.216,19.1,0,tarde,1,22.94
13.0,0.0,1.376,2.728,6.1,1,noche,0,84.85
13.8,0.0,1.359,1.644,4.7,1,mañana,0,94.6
34.1,4.1,1.992,2.221,19.4,0,tarde,1,64.48
20.5,0.0,1.411,1.002,16.8,1,noche,0,17.88
26.8,0.0,3.052,0.996,14.4,1,tarde,1,63.48
15.5,0.0,1.456,2.038,6.2,1,mañana,0,92.19
8.8,0.0,1.092,1.083,4.9,1,mañana,0,37.42
8.7,0.0,1.018,1.404,2.5,1,mañana,0,45.94
23.0,0.0,3.684,2.577,2.4,1,noche,1,34.62
15.1,0.0,1.887,2.016,7.2,1,mañana,0,48.37
19.4,0.0,1.154,2.912,11.5,1,noche,0,32.53
20.7,0.0,0.701,1.847,13.6,1,noche,0,15.16
19.8,0.0,1.743,1.62,13.4,1,noche,0,67.5
11.2,0.0,1.008,2.393,6.6,1,noche,0,63.52
23.1,0.0,2.227,0.817,10.6,1,tarde,1,70.73
29.3,0.0,2.572,2.582,13.0,1,noche,1,76.78
11.3,0.0,0.611,3.386,5.2,1,tarde,0,86.13
12.7,0.0,1.489,2.652,4.7,1,mañana,0,54.25
19.1,0.0,1.008,1.649,13.1,1,noche,0,94.81
16.7,0.0,0.398,1.941,10.0,1,tarde,0,65.09
9.2,0.0,1.437,2.147,0.7,1,noche,0,78.53
16.9,0.0,1.191,2.296,14.4,1,noche,0,41.38
8.2,0.0,1.272,1.005,2.4,1,noche,0,47.98
24.3,0.0,2.214,2.044,12.5,1,noche,1,70.27
18.8,0.0,0.912,2.644,10.3,1,noche,0,57.26
36.6,6.6,2.9,1.631,16.9,0,tarde,1,58.18
18.8,0.0,1.687,2.196,12.3,1,noche,0,65.02
8.9,0.0,1.005,0.763,8.8,1,mañana,0,46.92
14.1,0.0,0.816,1.356,7.9,1,mañana,0,66.05
8.4,0.0,1.016,1.446,6.2,1,mañana,0,29.8
14.5,0.0,1.424,1.935,7.8,1,noche,0,57.04
10.9,0.0,0.716,1.911,4.5,1,noche,0,18.55
16.2,0.0,1.399,1.877,9.5,1,noche,0,79.72
14.4,0.0,0.994,1.463,7.0,1,noche,0,89.22
10.3,0.0,1.266,2.3,3.9,1,noche,0,27.61
6.3,0.0,1.296,1.579,1.1,1,mañana,0,24.43
24.9,0.0,1.172,1.405,16.8,1,noche,0,22.38
15.6,0.0,1.246,0.45,9.6,1,noche,0,85.39
5.8,0.0,0.85,0.653,5.8,1,noche,0,39.36
12.4,0.0,1.207,1.52,10.2,1,noche,0,44.37
11.6,0.0,1.179,2.266,6.2,1,noche,0,34.73
8.2,0.0,0.564,1.587,6.7,1,mañana,0,54.33
32.1,2.1,2.415,2.315,15.9,0,tarde,1,25.45
16.2,0.0,1.962,0.774,9.7,1,mañana,0,25.17
15.1,0.0,1.889,1.841,8.1,1,noche,0,15.04
32.8,2.8,2.9,1.731,14.3,0,noche,1,64.53
13.3,0.0,0.479,2.538,9.0,1,noche,0,17.03
16.2,0.0,0.851,2.205,9.2,1,noche,0,65.07
10.6,0.0,1.001,0.461,8.6,1,noche,0,64.32
31.4,1.4,3.368,3.151,12.0,0,noche,1,62.26
24.3,0.0,2.173,2.444,11.5,1,noche,1,35.59
14.8,0.0,1.072,2.082,11.5,1,mañana,0,43.41
17.9,0.0,1.229,2.642,9.6,1,mañana,0,86.26
20.2,0.0,1.067,2.246,13.3,1,mañana,0,64.47
15.9,0.0,1.287,3.041,9.5,1,noche,0,26.37
21.8,0.0,0.808,2.447,14.3,1,mañana,0,70.03
11.1,0.0,0.687,2.184,5.8,1,mañana,0,44.8
11.9,0.0,1.569,0.872,7.9,1,mañana,0,16.51
23.4,0.0,1.463,1.463,14.2,1,noche,0,93.78
16.3,0.0,0.781,1.038,10.1,1,mañana,0,31.05
16.2,0.0,1.671,0.968,10.2,1,mañana,0,94.54
15.5,0.0,1.433,1.573,6.3,1,noche,0,41.41
10.2,0.0,1.434,2.136,6.3,1,noche,0,21.08
24.3,0.0,0.748,2.724,15.5,1,mañana,0,52.7
26.3,0.0,0.65,2.383,19.3,1,noche,1,87.65
32.2,2.2,2.672,2.578,12.6,0,noche,1,18.92
23.4,0.0,1.857,2.395,13.0,1,noche,1,75.32
14.8,0.0,1.155,2.654,6.8,1,noche,0,35.91
17.0,0.0,0.299,1.044,15.6,1,noche,0,83.13
18.7,0.0,1.378,2.68,10.6,1,noche,0,47.25
19.5,0.0,0.255,2.352,10.9,1,noche,1,55.15
38.5,8.5,2.557,1.087,22.8,0,noche,1,86.76
12.9,0.0,1.787,2.238,5.9,1,noche,0,66.76
15.1,0.0,1.096,1.768,6.2,1,noche,0,80.01
12.1,0.0,1.825,1.33,5.3,1,mañana,0,41.93
13.9,0.0,0.359,2.614,8.0,1,mañana,0,83.08
14.5,0.0,1.239,1.868,8.7,1,mañana,0,55.65
10.3,0.0,1.144,1.314,6.0,1,noche,0,15.75
17.8,0.0,0.346,2.963,12.3,1,noche,0,93.38
5.3,0.0,1.65,0.386,6.2,1,noche,0,31.26
8.3,0.0,1.233,0.325,6.2,1,mañana,0,41.94
7.7,0.0,0.669,2.172,5.0,1,mañana,0,32.44
20.2,0.0,0.943,1.589,10.8,1,noche,1,35.19
18.7,0.0,1.07,1.978,9.6,1,mañana,0,89.24
